label,message,char_count,word_count,cleaned
safe,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,68,13,alrit sam nic checkin ur numberso ittb
safe,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,107,23,make easi pay back ltgt yr say pay back earlier get
safe,Not to worry. I'm sure you'll get it.,37,8,worri im sure youll get
safe,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",132,27,ga station like block away hous youll drive right sinc armenia end swann take howard
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",139,25,someon u know ask date servic contact cant guess call reveal pobox lshb p
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,105,17,camera award sipix digit camera call fromm landlin deliveri within day
safe,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,69,17,tuition hm go one mind
safe,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",85,15,im smoke peopl use wyli smoke much justifi ruin shit
safe,Dear good morning how you feeling dear,38,7,dear good morn feel dear
safe,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,114,25,littl med say take everi hour pain back took anoth hope dont die
safe,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",151,22,beauti tomorrow never come come alreadi today hunt beauti tomorrow dont wast wonder today goodmorn
safe,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,80,19,dunno lei decid lor abt leona oop tot ben go n msg
safe,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,80,21,hi move pub would great c u u cud come
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,157,27,today voda number end select receiv award hava match pleas call quot claim code standard rate app
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,134,24,messag free welcom new improv sex dog club unsubscrib servic repli stop msgsp
safe,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",158,27,honeybe said im sweetest world god laugh amp said waitu havnt met person read msg moral even god crack joke gmgngegn
safe,Just do what ever is easier for you,35,8,ever easier
spam,RCT' THNQ Adrian for U text. Rgds Vatian,40,8,rct thnq adrian u text rgd vatian
safe,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,165,30,stop call everyon say might cancer throat hurt talk cant answer everyon call get one call im babysit monday
safe,"It'll be tough, but I'll do what I have to",42,10,itll tough ill
safe,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,153,26,im gonnamissu muchi would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx
safe,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,320,43,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahav ee name ltgt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind dodda problum nalli siguviri idu matra ltgt true dont neglet
safe,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,93,24,hi darlin finish u pick meet text back number luv kate xxx
safe,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",148,29,set place heart mind mind easili forget heart alway rememb wish happi valentin day
safe,But i'm surprised she still can guess right lor...,50,9,im surpris still guess right lor
safe,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,72,15,oki wan meet bishan co bishan im drive today
safe,Oh ho. Is this the first time u use these type of words,55,13,oh ho first time u use type word
safe,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,158,35,hi darlin work u get troubl ijust talk mum morn realli good time last night im goin soon call u
safe,I know you are serving. I mean what are you doing now.,54,12,know serv mean
safe,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",113,23,huh hyde park mel ah opp got confus anyway tt e best choic den juz take
safe,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,70,17,oh gei happend tron mayb ill dl
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",146,23,free messag activ free text messag repli messag word free term condit visit wwwcom
safe,I know girls always safe and selfish know i got it pa. Thank you. good night.,77,16,know girl alway safe selfish know got pa thank good night
safe,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",72,13,worri hope photo shoot went well spif fun workag
safe,I'm freezing and craving ice. Fml,33,6,im freez crave ice fml
safe,Kay... Since we are out already ,32,6,kay sinc alreadi
safe,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,91,20,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic
safe,Yo im right by yo work,22,6,yo im right yo work
safe,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,148,32,ok darlin supos ok worri muchi film stuff mate babysit call therexx
safe,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",145,34,said u mind go bedroom minut ok sed sexi mood came minut latr wid caken wife
safe,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,126,26,wake sinc check stuff saw true avail space pl call embassi send mail
safe,Nope... Juz off from work...,28,5,nope juz work
safe,Huh so fast... Dat means u havent finished painting?,52,9,huh fast dat mean u havent finish paint
safe, what number do u live at? Is it 11?,36,9,number u live
safe,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",126,26,put parti day week studi lightli think need draw custom checkbox know hardcor
safe,Sac will score big hundred.he is set batsman:-),47,8,sac score big hundredh set batsman
safe,Send me yetty's number pls.,27,5,send yetti number pl
safe,How much it will cost approx . Per month.,41,9,much cost approx per month
safe,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,129,27,ok theori test go book think may coz thought wanna go jiayin isnt free
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",140,25,contact date servic someon know find call land line poboxwtgp
safe,"That's fine, have him give me a call if he knows what he wants or has any questions",83,18,that fine give call know want question
safe,"Sorry, got a late start, we're on the way",41,9,sorri got late start way
safe,Then u go back urself lor...,28,6,u go back urself lor
safe,I AM AT THE GAS STATION. GO THERE.,34,8,ga station go
safe,"K, if u bored up just come to my home..",39,10,k u bore come home
safe,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,54,11,babe love cover face kiss
safe,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",90,19,like made throw smoke friend car one time awesom
safe,Still i have not checked it da. . .,35,9,still check da
safe,You will go to walmart. I.ll stay.,34,7,go walmart ill stay
safe,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",91,19,havent forgotten might coupl buck send tomorrow k love ya
safe,Oh great. I.ll disturb him more so that we can talk.,52,11,oh great ill disturb talk
safe,Reverse is cheating. That is not mathematics.,45,7,revers cheat mathemat
safe,U're welcome... Caught u using broken english again...,54,8,ure welcom caught u use broken english
safe,No problem baby. Is this is a good time to talk? I called and left a message.,77,17,problem babi good time talk call left messag
safe,"Sorry, I'll call later",22,4,sorri ill call later
safe,Oh is it! Which brand?,22,5,oh brand
safe,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,368,70,sorri cant take call right happen r waxsto wat want come ill get medic insur shell abl deliv basic care im current shop right medic insur give til friday morn that ill see major person guid right insur
safe,At what time are you coming.,28,6,time come
safe,Call him and say you not coming today ok and tell them not to fool me like this ok,82,19,call say come today ok tell fool like ok
safe,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,55,12,email yifeng part oredi get fr
safe,R u sure they'll understand that! Wine * good idea just had a slurp!,68,14,r u sure theyll understand wine good idea slurp
safe,Minimum walk is 3miles a day.,29,6,minimum walk mile day
safe,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,115,24,ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema
safe,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",67,8,brainless babi dolld vehicl sariyag drive madok barolla
safe,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,96,21,dont run away frm u walk slowli amp kill u dont care enough stop
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,78,15,sorri miss call let talk time im
safe,Please attend the phone:),25,4,pleas attend phone
safe,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,104,22,hate call didnt accept even singl call mine even messag
safe,No messages on her phone. I'm holding it now,44,9,messag phone im hold
safe,Can... I'm free...,18,3,im free
safe,"Yo my trip got postponed, you still stocked up?",47,9,yo trip got postpon still stock
safe,"Sorry, I'll call later",22,4,sorri ill call later
safe,I am waiting for your call sir.,31,7,wait call sir
safe,Hey what are you doing. Y no reply pa..,39,9,hey repli pa
safe,"Hey elaine, is today's meeting still on?",40,7,hey elain today meet still
safe,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,69,13,sorri ive gone place ill tomorrow realli sorri
safe,Most of the tiime when i don't let you hug me it's so i don't break into tears.,79,18,tiim dont let hug dont break tear
